,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
149,2020-66,2020-01-09,1,Vente,45000.0,,BAILLET,B001,1190.0,01057,Boz,01,010570000A1258,0,,,,,P,prés,6199.0,4.911484,46.40294
152,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B0628,0,,,,,T,terres,7380.0,5.203589,46.16918
153,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B0629,0,,,,,J,jardins,443.0,5.203704,46.170134
154,2020-68,2020-01-17,1,Vente,100000.0,89.0,RTE DE LA FORET DE SEILLON,0155,1960.0,01289,Péronnas,01,012890000B0630,0,1.0,Maison,114.0,4.0,S,sols,3247.0,5.203919,46.170289
155,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B0631,0,,,,,P,prés,5500.0,5.204528,46.170471
156,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B2699,0,,,,,S,sols,1860.0,5.203345,46.169762
157,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B2699,0,,,,,P,prés,7893.0,5.203345,46.169762
158,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B2702,0,,,,,P,prés,435.0,5.202946,46.168505
159,2020-68,2020-01-17,1,Vente,100000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B2704,0,,,,,T,terres,132.0,5.20275,46.168616
163,2020-71,2020-01-20,1,Vente,42000.0,37.0,AV ALSACE LORRAINE,0200,1000.0,01053,Bourg-en-Bresse,01,01053000AN0187,1,,,,,S,sols,6.0,5.222989,46.203185
165,2020-72,2020-01-20,1,Vente,299000.0,32.0,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,01053000AD0186,0,2.0,Appartement,74.0,3.0,S,sols,216.0,5.228472,46.205324
166,2020-72,2020-01-20,1,Vente,299000.0,32.0,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,01053000AD0186,0,4.0,Local industriel. commercial ou assimilé,250.0,0.0,S,sols,216.0,5.228472,46.205324
167,2020-72,2020-01-20,1,Vente,299000.0,32.0,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,01053000AD0186,0,2.0,Appartement,37.0,2.0,S,sols,216.0,5.228472,46.205324
168,2020-72,2020-01-20,1,Vente,299000.0,32.0,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,01053000AD0186,0,2.0,Appartement,65.0,3.0,S,sols,216.0,5.228472,46.205324
169,2020-73,2020-01-14,1,Vente,818.0,,CHAMP DE CHAMPAGNE,B051,1440.0,01451,Viriat,01,014510000D0300,0,,,,,T,terres,1480.0,5.235154,46.240432
170,2020-73,2020-01-14,1,Vente,818.0,,CHAMP DE CHAMPAGNE,B051,1440.0,01451,Viriat,01,014510000D0325,0,,,,,T,terres,2610.0,5.233088,46.24021
171,2020-74,2020-01-22,1,Vente,480000.0,5203.0,CHAMP VARY,B015,1240.0,01069,Certines,01,01069000ZE0179,0,4.0,Local industriel. commercial ou assimilé,1408.0,0.0,S,sols,4249.0,5.271545,46.15394
172,2020-74,2020-01-22,1,Vente,480000.0,,CHAMP VARY,B015,1240.0,01069,Certines,01,01069000ZE0180,0,,,,,S,sols,1987.0,5.270847,46.153978
173,2020-74,2020-01-22,1,Vente,480000.0,,CHAMP VARY,B015,1240.0,01069,Certines,01,01069000ZE0187,0,,,,,S,sols,607.0,5.271319,46.153517
174,2020-75,2020-01-16,1,Vente,25000.0,,MONS HAMEAU,B071,1290.0,01203,Laiz,01,012030000A0486,0,,,,,AG,terrains d'agrément,1312.0,4.881032,46.254006
175,2020-76,2020-01-10,1,Vente,147000.0,1160.0,RTE DE SALLES,0432,1160.0,01374,Saint-Martin-du-Mont,01,013740000B2519,0,1.0,Maison,107.0,4.0,S,sols,250.0,5.324142,46.119353
177,2020-78,2020-01-06,1,Vente,70.0,,LE CLOS BRULE,B064,1160.0,01151,Druillat,01,011510000C0611,0,,,,,BS,taillis sous futaie,687.0,5.288381,46.06311
178,2020-79,2020-01-03,1,Vente,105000.0,56.0,RUE PIERRE TERRASSON,3120,1000.0,01053,Bourg-en-Bresse,01,01053000AV0248,0,1.0,Maison,58.0,3.0,S,sols,258.0,5.23279,46.192539
179,2020-80,2020-01-23,1,Vente,46000.0,,LA FONTAINE,B130,1250.0,01184,Hautecourt-Romanèche,01,01184000AD0215,0,,,,,P,prés,38.0,5.417797,46.157072
180,2020-80,2020-01-23,1,Vente,46000.0,,LA FONTAINE,B130,1250.0,01184,Hautecourt-Romanèche,01,01184000AD0216,0,,,,,P,prés,1753.0,5.418008,46.157171
181,2020-80,2020-01-23,1,Vente,46000.0,,LA FONTAINE,B130,1250.0,01184,Hautecourt-Romanèche,01,01184000AD0217,0,,,,,P,prés,140.0,5.417448,46.157525
182,2020-81,2020-01-20,1,Vente,227000.0,5743.0,LES SAUJOTS,B334,1750.0,01320,Replonges,01,01320000AN0130,0,1.0,Maison,96.0,4.0,AG,terrains d'agrément,2116.0,4.883831,46.297342
183,2020-81,2020-01-20,1,Vente,227000.0,5743.0,LES SAUJOTS,B334,1750.0,01320,Replonges,01,01320000AN0130,0,1.0,Maison,96.0,4.0,S,sols,1000.0,4.883831,46.297342
184,2020-82,2020-01-16,1,Vente,25000.0,,MONS HAMEAU,B071,1290.0,01203,Laiz,01,012030000A0485,0,,,,,AB,terrains a bâtir,1199.0,4.881459,46.254435
185,2020-82,2020-01-16,1,Vente,25000.0,,MONS HAMEAU,B071,1290.0,01203,Laiz,01,012030000A0487,0,,,,,S,sols,27.0,4.881111,46.254409
187,2020-84,2020-01-17,1,Vente,9000.0,,LES DEVANTS,B038,1250.0,01321,Revonnas,01,01321000ZA0039,0,,,,,P,prés,9320.0,5.315115,46.165833
188,2020-84,2020-01-17,1,Vente,9000.0,,LES DEVANTS,B038,1250.0,01321,Revonnas,01,01321000ZA0041,0,,,,,P,prés,16940.0,5.314996,46.165304
192,2020-86,2020-01-21,1,Vente,215000.0,13.0,RUE DE LA BUTTE,0632,1000.0,01053,Bourg-en-Bresse,01,01053000CW0212,0,1.0,Maison,98.0,5.0,S,sols,502.0,5.240755,46.185432
193,2020-87,2020-01-22,2,Vente,3000.0,,LE VILLAGE,B120,1250.0,01072,Ceyzériat,01,01072000AL0974,0,,,,,S,sols,47.0,5.323956,46.178218
194,2020-88,2020-01-17,1,Vente,118000.0,5078.0,CHE DE VOGELAS,0471,1370.0,01426,Val-Revermont,01,01426312AB0131,0,1.0,Maison,130.0,4.0,S,sols,1096.0,5.386419,46.325773
195,2020-88,2020-01-17,1,Vente,118000.0,,LE VILLAGE - PRESSIAT,B460,1370.0,01426,Val-Revermont,01,01426312AB0132,0,,,,,AG,terrains d'agrément,79.0,5.386562,46.325883
196,2020-88,2020-01-17,1,Vente,118000.0,,VOGELAS,B462,1370.0,01426,Val-Revermont,01,01426312ZC0016,0,,,,,P,prés,160.0,5.386635,46.326
197,2020-89,2020-01-09,1,Vente,191750.0,218.0,RTE DE NEGREFEUILLE,0185,1340.0,01236,Marsonnas,01,01236000AM0174,0,1.0,Maison,150.0,6.0,S,sols,1292.0,5.055608,46.330055
198,2020-89,2020-01-09,1,Vente,191750.0,218.0,RTE DE NEGREFEUILLE,0185,1340.0,01236,Marsonnas,01,01236000AM0174,0,1.0,Maison,150.0,6.0,J,jardins,1828.0,5.055608,46.330055
199,2020-90,2020-01-13,1,Vente,5275.0,,LA VAVRE,B441,1340.0,01163,Foissiat,01,01163000WI0041,0,,,,,P,prés,11854.0,5.141087,46.365245
200,2020-90,2020-01-13,1,Vente,5275.0,,LES FIEULIRES,B198,1340.0,01163,Foissiat,01,01163000WI0045,0,,,,,T,terres,13267.0,5.14424,46.365961
201,2020-91,2020-01-27,1,Vente,135000.0,54.0,RUE PIERRE TERRASSON,3120,1000.0,01053,Bourg-en-Bresse,01,01053000AV0006,0,1.0,Maison,57.0,3.0,S,sols,211.0,5.232781,46.192679
202,2020-91,2020-01-27,1,Vente,135000.0,54.0,RUE PIERRE TERRASSON,3120,1000.0,01053,Bourg-en-Bresse,01,01053000AV0006,0,1.0,Maison,57.0,3.0,J,jardins,472.0,5.232781,46.192679
206,2020-94,2020-01-06,1,Vente,1500.0,,LA RUINE,B094,1380.0,01355,Saint-Genis-sur-Menthon,01,01355000ZD0023,0,,,,,P,prés,1943.0,5.00858,46.277804
207,2020-94,2020-01-06,1,Vente,1500.0,,LA RUINE,B094,1380.0,01355,Saint-Genis-sur-Menthon,01,01355000ZD0142,0,,,,,BS,taillis sous futaie,933.0,5.008435,46.277644
208,2020-95,2020-01-09,1,Vente,82500.0,57.0,RTE DU REYSSOUZET,0096,1340.0,01266,Montrevel-en-Bresse,01,012660000C0434,0,1.0,Maison,95.0,4.0,S,sols,125.0,5.11234,46.322935
209,2020-95,2020-01-09,1,Vente,82500.0,57.0,RTE DU REYSSOUZET,0096,1340.0,01266,Montrevel-en-Bresse,01,012660000C0434,0,3.0,Dépendance,,0.0,S,sols,125.0,5.11234,46.322935
210,2020-95,2020-01-09,1,Vente,82500.0,,CUET,B013,1340.0,01266,Montrevel-en-Bresse,01,012660000C0734,0,,,,,J,jardins,179.0,5.11221,46.322921
211,2020-95,2020-01-09,1,Vente,82500.0,,CUET,B013,1340.0,01266,Montrevel-en-Bresse,01,012660000C0740,0,,,,,S,sols,242.0,5.112317,46.322806
212,2020-96,2020-01-03,2,Vente,40000.0,,COLIGNY LE HAUT,B050,1270.0,01108,Coligny,01,01108000AD0259,0,,,,,S,sols,119.0,5.344917,46.382171
213,2020-97,2020-01-06,1,Vente,175000.0,5494.0,LE CART,B023,1250.0,01072,Ceyzériat,01,01072000AH0227,0,1.0,Maison,112.0,5.0,S,sols,1320.0,5.325236,46.181311
214,2020-98,2020-01-08,1,Vente,225000.0,170.0,RUE DU SAULE,0427,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AR0054,0,1.0,Maison,119.0,5.0,S,sols,412.0,5.189166,46.204711
215,2020-99,2020-01-27,1,Vente,300.0,,LES BYS,B045,1380.0,01025,Bâgé-Dommartin,01,010250000A0647,0,,,,,BT,taillis simples,903.0,4.925189,46.321182
216,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0138,0,,,,,S,sols,1042.0,5.156782,46.296328
217,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0143,0,,,,,S,sols,48.0,5.158279,46.296222
218,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0145,0,,,,,S,sols,87.0,5.158143,46.295861
219,2020-100,2020-01-14,1,Vente,230000.0,704.0,ALL DES FAUVETTES,0425,1340.0,01024,Attignat,01,01024000AA0146,0,1.0,Maison,121.0,6.0,S,sols,721.0,5.157925,46.295971
220,2020-100,2020-01-14,1,Vente,230000.0,704.0,ALL DES FAUVETTES,0425,1340.0,01024,Attignat,01,01024000AA0146,0,4.0,Local industriel. commercial ou assimilé,8.0,0.0,S,sols,721.0,5.157925,46.295971
221,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0149,0,,,,,S,sols,69.0,5.157326,46.295811
222,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0152,0,,,,,S,sols,2282.0,5.157712,46.295801
223,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0155,0,,,,,S,sols,566.0,5.158461,46.295432
224,2020-100,2020-01-14,1,Vente,230000.0,,LES CHANEES,B031,1340.0,01024,Attignat,01,01024000AA0158,0,,,,,S,sols,32.0,5.157812,46.295335
225,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0096,0,,,,,AB,terrains a bâtir,307.0,5.280016,46.174031
226,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0102,0,,,,,S,sols,33.0,5.281315,46.174588
227,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0103,0,,,,,S,sols,60.0,5.28131,46.174542
228,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0104,0,,,,,S,sols,31.0,5.281372,46.174534
229,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0127,0,,,,,AG,terrains d'agrément,50.0,5.280229,46.174405
230,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0128,0,,,,,S,sols,172.0,5.280223,46.17443
231,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0129,0,,,,,AG,terrains d'agrément,20.0,5.280307,46.174317
232,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0130,0,,,,,S,sols,108.0,5.28031,46.174323
233,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0131,0,,,,,AG,terrains d'agrément,31.0,5.280419,46.174196
234,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0132,0,,,,,S,sols,948.0,5.28062,46.17425
235,2020-101,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0133,0,,,,,AG,terrains d'agrément,6.0,5.281105,46.174485
238,2020-103,2020-01-22,1,Vente,209950.0,11.0,RUE REYER,3340,1000.0,01053,Bourg-en-Bresse,01,01053000AL0074,0,1.0,Maison,78.0,5.0,S,sols,242.0,5.219888,46.196478
239,2020-104,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0103,0,,,,,S,sols,60.0,5.28131,46.174542
240,2020-104,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0128,0,,,,,S,sols,172.0,5.280223,46.17443
241,2020-104,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0130,0,,,,,S,sols,108.0,5.28031,46.174323
242,2020-104,2020-01-21,1,Vente,1.0,,CURNILLATS,B025,1250.0,01254,Montagnat,01,01254000AK0132,0,,,,,S,sols,948.0,5.28062,46.17425
243,2020-105,2020-01-24,1,Vente,1272.0,,LES PETITES BROYERES,B208,1380.0,01025,Bâgé-Dommartin,01,010250000A1157,0,,,,,T,terres,3330.0,4.931188,46.330667
244,2020-105,2020-01-24,1,Vente,1272.0,,LES PETITES BROYERES,B208,1380.0,01025,Bâgé-Dommartin,01,010250000A1158,0,,,,,P,prés,1020.0,4.93139,46.330186
245,2020-105,2020-01-24,1,Vente,1272.0,,VIVERET,B313,1380.0,01025,Bâgé-Dommartin,01,010250000A1260,0,,,,,T,terres,2010.0,4.933848,46.327723
246,2020-106,2020-01-27,1,Vente,160000.0,139.0,CHE DES GRANGES,0114,1440.0,01451,Viriat,01,01451000BD0010,0,1.0,Maison,102.0,5.0,S,sols,1765.0,5.205396,46.228071
247,2020-107,2020-01-22,2,Vente terrain à bâtir,48960.0,,CONDAMINE BERRY,B101,1570.0,01159,Feillens,01,01159000ZH0508,0,,,,,AB,terrains a bâtir,680.0,4.886306,46.32562
248,2020-108,2020-01-27,1,Vente,301000.0,29.0,BELLE VUE,B002,1960.0,01289,Péronnas,01,01289000AO0238,0,1.0,Maison,99.0,4.0,S,sols,800.0,5.210013,46.182612
249,2020-108,2020-01-27,1,Vente,301000.0,29.0,BELLE VUE,B002,1960.0,01289,Péronnas,01,01289000AO0238,0,3.0,Dépendance,,0.0,S,sols,800.0,5.210013,46.182612
250,2020-109,2020-01-10,1,Vente,7000.0,,ETANG DES BOIS,B062,1340.0,01024,Attignat,01,010240000A0198,0,,,,,BS,taillis sous futaie,460.0,5.146831,46.288634
251,2020-109,2020-01-10,1,Vente,7000.0,,PUGEAT,B024,1340.0,01130,Bresse Vallons,01,011300000A0015,0,,,,,BS,taillis sous futaie,4353.0,5.206532,46.319376
252,2020-109,2020-01-10,1,Vente,7000.0,,BOIS DE CUET,B002,1340.0,01266,Montrevel-en-Bresse,01,012660000B0441,0,,,,,BS,taillis sous futaie,1186.0,5.122209,46.308956
253,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0079,0,,,,,BT,taillis simples,991.0,5.117375,46.30576
254,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0083,0,,,,,BT,taillis simples,712.0,5.11818,46.305337
255,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0084,0,,,,,BT,taillis simples,426.0,5.118434,46.305414
256,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0085,0,,,,,BT,taillis simples,426.0,5.118583,46.30533
257,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0086,0,,,,,BS,taillis sous futaie,95.0,5.118678,46.305287
258,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0087,0,,,,,BS,taillis sous futaie,171.0,5.118714,46.305266
259,2020-109,2020-01-10,1,Vente,7000.0,,AU PELOUX,B172,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0088,0,,,,,BT,taillis simples,104.0,5.118757,46.305226
260,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0135,0,,,,,T,terres,9090.0,5.121071,46.301741
261,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0136,0,,,,,T,terres,5800.0,5.121565,46.301438
262,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0137,0,,,,,BT,taillis simples,1480.0,5.121913,46.301505
263,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0138,0,,,,,P,prés,2460.0,5.120403,46.300563
264,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0139,0,,,,,P,prés,2560.0,5.120029,46.300122
265,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0140,0,,,,,P,prés,2641.0,5.119817,46.300725
266,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0141,0,,,,,P,prés,2717.0,5.119494,46.300793
267,2020-109,2020-01-10,1,Vente,7000.0,,A MENEUVRE,B159,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0142,0,,,,,T,terres,3388.0,5.119277,46.301267
268,2020-109,2020-01-10,1,Vente,7000.0,,AU DEGOUTTE,B072,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0276,0,,,,,P,prés,2749.0,5.118754,46.300855
269,2020-109,2020-01-10,1,Vente,7000.0,,AU DEGOUTTE,B072,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AD0278,0,,,,,P,prés,51.0,5.118356,46.300853
270,2020-109,2020-01-10,1,Vente,7000.0,,RIPPE CORDIER,B221,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0095,0,,,,,BS,taillis sous futaie,375.0,5.130167,46.306808
271,2020-109,2020-01-10,1,Vente,7000.0,,RIPPE CORDIER,B221,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0097,0,,,,,BS,taillis sous futaie,52.0,5.130286,46.306659
272,2020-109,2020-01-10,1,Vente,7000.0,,RIPPE CORDIER,B221,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0098,0,,,,,BS,taillis sous futaie,463.0,5.130302,46.306779
273,2020-109,2020-01-10,1,Vente,7000.0,,RIPPE CORDIER,B221,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0099,0,,,,,BS,taillis sous futaie,633.0,5.130443,46.306836
274,2020-109,2020-01-10,1,Vente,7000.0,,RIPPE CORDIER,B221,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0100,0,,,,,BS,taillis sous futaie,792.0,5.130574,46.306837
275,2020-109,2020-01-10,1,Vente,7000.0,,RIPPE CORDIER,B221,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0102,0,,,,,BS,taillis sous futaie,802.0,5.130755,46.306775
276,2020-110,2020-01-07,1,Vente,122550.0,,VILLAGE,B081,1250.0,01309,Pouillat,01,013090000B0442,0,,,,,S,sols,70.0,5.430065,46.327524
277,2020-110,2020-01-07,1,Vente,122550.0,444.0,RTE DU JURA,0075,1250.0,01309,Pouillat,01,013090000B0444,0,1.0,Maison,160.0,5.0,S,sols,115.0,5.430007,46.327451
278,2020-110,2020-01-07,1,Vente,122550.0,,VILLAGE,B081,1250.0,01309,Pouillat,01,013090000B0851,0,,,,,S,sols,205.0,5.430199,46.327444
279,2020-110,2020-01-07,1,Vente,122550.0,,EN FAVARY,B095,1250.0,01309,Pouillat,01,01309000ZC0124,0,,,,,S,sols,57.0,5.430335,46.327394
280,2020-111,2020-01-29,1,Vente,1300.0,,EN FIOTRE,B206,1160.0,01374,Saint-Martin-du-Mont,01,013740000F0402,0,,,,,BT,taillis simples,704.0,5.337453,46.108016
281,2020-111,2020-01-29,1,Vente,1300.0,,EN FIOTRE,B206,1160.0,01374,Saint-Martin-du-Mont,01,013740000F0419,0,,,,,BT,taillis simples,155.0,5.337812,46.10741
282,2020-111,2020-01-29,1,Vente,1300.0,,LES FAYS,B198,1160.0,01374,Saint-Martin-du-Mont,01,013740000F1133,0,,,,,BT,taillis simples,2155.0,5.335512,46.100985
283,2020-111,2020-01-29,1,Vente,1300.0,,LES FAYS,B198,1160.0,01374,Saint-Martin-du-Mont,01,013740000F1202,0,,,,,BT,taillis simples,520.0,5.338169,46.102136
284,2020-111,2020-01-29,1,Vente,1300.0,,LES FAYS,B198,1160.0,01374,Saint-Martin-du-Mont,01,01374000ZH0058,0,,,,,P,prés,660.0,5.338481,46.10187
285,2020-112,2020-01-08,1,Vente,92500.0,483.0,RTE DES PAILLARDIERES,0415,1380.0,01025,Bâgé-Dommartin,01,010250000D1265,0,1.0,Maison,98.0,4.0,S,sols,1617.0,4.946805,46.350393
286,2020-113,2020-01-07,1,Vente,150.0,,LA GENETE,B061,1310.0,01301,Polliat,01,01301000AE0229,0,,,,,S,sols,14.0,5.13488,46.248528
287,2020-114,2020-01-10,1,Vente,143500.0,10.0,IMP DES GIBAUDIERES,0090,1290.0,01179,Grièges,01,011790000D2388,0,1.0,Maison,85.0,4.0,S,sols,478.0,4.848412,46.258659
288,2020-115,2020-01-09,1,Vente,165000.0,25.0,RUE DES DIMES,1180,1000.0,01053,Bourg-en-Bresse,01,01053000BH0023,0,1.0,Maison,111.0,3.0,S,sols,619.0,5.242486,46.207549
289,2020-116,2020-01-16,1,Vente,2780.0,,EN CHARLES MARTIN,B040,1190.0,01337,Saint-Bénigne,01,01337000ZC0109,0,,,,,T,terres,3713.0,4.956572,46.461148
290,2020-116,2020-01-16,1,Vente,2780.0,,EN CHARLES MARTIN,B040,1190.0,01337,Saint-Bénigne,01,01337000ZC0109,0,,,,,P,prés,9154.0,4.956572,46.461148
291,2020-116,2020-01-16,1,Vente,2780.0,,EN CHARLES MARTIN,B040,1190.0,01337,Saint-Bénigne,01,01337000ZC0109,0,,,,,T,terres,5697.0,4.956572,46.461148
292,2020-117,2020-01-07,1,Vente,28000.0,205.0,GR GRANDE RUE,0110,1240.0,01211,Lent,01,012110000A0636,0,1.0,Maison,68.0,1.0,S,sols,100.0,5.194602,46.118046
293,2020-118,2020-01-17,1,Vente,1023.0,,FRILLAGE,B043,1340.0,01040,Béréziat,01,01040000WT0002,0,,,,,T,terres,6820.0,5.026716,46.372242
294,2020-119,2020-01-17,1,Vente,1870.5,,TERRE DU TAILLIS,B155,1160.0,01314,Priay,01,013140000A0058,0,,,,,BT,taillis simples,1510.0,5.271841,46.020894
295,2020-119,2020-01-17,1,Vente,1870.5,,GRAND MOLLARD,B085,1160.0,01314,Priay,01,013140000D1228,0,,,,,T,terres,1132.0,5.294477,46.008421
296,2020-119,2020-01-17,1,Vente,1870.5,,BOTTEREAU,B025,1160.0,01314,Priay,01,013140000D1593,0,,,,,BT,taillis simples,640.0,5.291302,46.018646
297,2020-119,2020-01-17,1,Vente,1870.5,,LES GRANDS QUARTS,B096,1160.0,01314,Priay,01,013140000E0295,0,,,,,VI,vignes,459.0,5.293046,46.007564
300,2020-122,2020-01-27,1,Vente,2000.0,,LA SENASSE,B101,1290.0,01123,Cormoranche-sur-Saône,01,011230000A0331,0,,,,,BT,taillis simples,2530.0,4.818613,46.244444
301,2020-123,2020-01-28,1,Vente,71000.0,5676.0,HAMEAU DU CREUX OUEST,B149,1750.0,01320,Replonges,01,01320000AD0256,0,1.0,Maison,59.0,3.0,S,sols,173.0,4.872495,46.310153
302,2020-124,2020-01-15,1,Vente,100000.0,,CORNANT,B044,1190.0,01352,Saint-Étienne-sur-Reyssouze,01,013520000D0344,0,,,,,P,prés,675.0,4.99128,46.410401
303,2020-124,2020-01-15,1,Vente,100000.0,5133.0,CORNANT,B044,1190.0,01352,Saint-Étienne-sur-Reyssouze,01,013520000D0345,0,1.0,Maison,33.0,1.0,S,sols,2081.0,4.991315,46.410785
304,2020-125,2020-01-17,1,Vente,271500.0,,LE RESERVOIR,B347,1160.0,01374,Saint-Martin-du-Mont,01,013740000F0617,0,,,,,VI,vignes,433.0,5.325882,46.101465
305,2020-125,2020-01-17,1,Vente,271500.0,,LE RESERVOIR,B347,1160.0,01374,Saint-Martin-du-Mont,01,013740000F1669,0,,,,,L,landes,244.0,5.325981,46.101539
306,2020-125,2020-01-17,1,Vente,271500.0,,LE RESERVOIR,B347,1160.0,01374,Saint-Martin-du-Mont,01,013740000F1877,0,,,,,L,landes,6.0,5.3257,46.101577
307,2020-125,2020-01-17,1,Vente,271500.0,500.0,RTE DE SAINT MARTIN,0421,1160.0,01374,Saint-Martin-du-Mont,01,013740000F1878,0,1.0,Maison,100.0,4.0,S,sols,1267.0,5.325847,46.10132
308,2020-126,2020-01-09,1,Vente,206400.0,9.0,IMP DE LA REYSSOUZE,0409,1250.0,01422,Tossiat,01,01422000ZD0349,0,1.0,Maison,101.0,5.0,S,sols,855.0,5.318058,46.142326
